,seed,gamma,width,height,lag_p,ghost_opt_chance,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,method_perf_no_neg,method_succ_rate,method_avoid_rate,run_time
25,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,25000,MO_SPIBB,1.0,1.6643828418668036,1.7127774348304023,0.7604976002343499,0.7604975905465782,90.46383786201477
26,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,25000,SPIBB,3.0,2.2171083074977624,2.2784397362124538,0.7445407014329276,0.7445407539981757,16.82880997657776
27,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,25000,shield-SPIBB,3.0,2.521247965305904,2.521247258384834,1.0,1.0,17.37338423728943
28,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,35000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6591088771820068
29,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,35000,MO_SPIBB,1.0,1.7532797127624025,1.793021453311003,0.7997058665162333,0.7997060248565377,102.06953811645508
30,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,35000,SPIBB,3.0,2.8395213620953488,2.8942586618164965,0.8091719543760062,0.8091720595594962,19.380048036575317
31,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,35000,shield-SPIBB,3.0,3.1622994214428983,3.162300365826264,1.0,1.0,19.4935359954834
32,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,50000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6718318462371826
33,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,50000,MO_SPIBB,1.0,1.8892771998926658,1.9207795787431308,0.8458708307477595,0.8458708307477598,111.30646204948425
34,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,50000,SPIBB,3.0,3.5484144257831636,3.5921510017648735,0.8718960805686206,0.8718960282139171,20.480098962783813
35,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,0,0.5,0.0635243945156682,50000,shield-SPIBB,3.0,3.853911665739017,3.85391171935321,1.0,1.0,21.034215927124023
36,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,500,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6698431968688965
37,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,500,MO_SPIBB,1.0,0.09084594698774018,0.23958370200404247,0.16703177656378265,0.16703177656378332,1.3985190391540527
38,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,500,SPIBB,3.0,0.06985258206099021,0.2298331419304652,0.16040865970412643,0.16040865970412843,0.2852020263671875
39,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,500,shield-SPIBB,3.0,0.2938924764557575,0.2939103739497461,1.0,1.0,0.2558560371398926
40,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,1000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6582672595977783
41,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,1000,MO_SPIBB,1.0,0.1394051958325433,0.26980081640417913,0.19268965243085862,0.1926895331220837,15.109798192977905
42,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,1000,SPIBB,3.0,0.09886508039894937,0.2505281368133682,0.17456424026443293,0.1745642402644355,0.5751528739929199
43,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,1000,shield-SPIBB,3.0,0.3425121626662512,0.3425154482276583,1.0,1.0,0.5731909275054932
44,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,2500,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6586239337921143
45,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,2500,MO_SPIBB,1.0,0.3118114863380037,0.4140650902620119,0.279200469593953,0.27920046959395417,28.78457808494568
46,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,2500,SPIBB,3.0,0.35681312162392353,0.45287398197870926,0.2969859316495168,0.2969859316495187,2.145390033721924
47,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,2500,shield-SPIBB,3.0,0.5285488589116986,0.5285663646072281,1.0,1.0,2.152256965637207
48,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,5000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6688442230224609
49,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,5000,MO_SPIBB,1.0,0.6013340764544383,0.685266408719402,0.4139652369736143,0.4139652369736143,44.04679894447327
50,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,5000,SPIBB,3.0,0.5722519392544716,0.6404088851669024,0.41841833800031775,0.41841833800032036,5.214248180389404
51,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,5000,shield-SPIBB,3.0,0.7358197140712072,0.7357995783915833,1.0,1.0,5.086627960205078
52,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,10000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6622529029846191
53,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,10000,MO_SPIBB,1.0,1.1104509543463656,1.17743739119851,0.5957551689699944,0.5957555452809487,63.401546001434326
54,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,10000,SPIBB,3.0,0.9332809909632446,0.9922876416384595,0.5530305078898099,0.5530308281377971,9.751878023147583
55,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,10000,shield-SPIBB,3.0,1.1065737941548353,1.106637804017217,1.0,1.0,9.70565414428711
56,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,15000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6641290187835693
57,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,15000,MO_SPIBB,1.0,1.400088368834319,1.4588211275446268,0.6752308270168277,0.675230827016828,74.89662599563599
58,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,15000,SPIBB,3.0,1.4189495837360873,1.4789004399428014,0.647140483872524,0.6471404838725268,12.736420154571533
59,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,15000,shield-SPIBB,3.0,1.6436281666584243,1.6436057364575851,1.0,1.0,12.644470930099487
60,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,25000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6583559513092041
61,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,25000,MO_SPIBB,1.0,1.7240788556546205,1.7726356185900782,0.7608963421568944,0.7608963615785445,93.16475796699524
62,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,25000,SPIBB,3.0,2.193922993248198,2.252481236885273,0.7506385444007089,0.7506386880830402,16.20322895050049
63,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,25000,shield-SPIBB,3.0,2.464415602432919,2.4644157211037547,1.0,1.0,16.60679602622986
64,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,35000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6618819236755371
65,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,35000,MO_SPIBB,1.0,1.8593565637291767,1.8979168680765313,0.811916701137079,0.81191670113708,103.8565559387207
66,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,35000,SPIBB,3.0,2.781625099941336,2.8383101719651647,0.8036269261128874,0.803627092144177,18.227127075195312
67,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,35000,shield-SPIBB,3.0,3.103619127937784,3.1036188623709684,1.0,1.0,18.66812300682068
68,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,50000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6685929298400879
69,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,50000,MO_SPIBB,1.0,1.9383221215710198,1.9699209234476602,0.8481798951273156,0.8481797143014314,118.15903401374817
70,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,50000,SPIBB,3.0,3.495186906632397,3.548119951002487,0.8549120661157267,0.8549119485014143,19.952771186828613
71,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,1,0.5,0.0635243945156682,50000,shield-SPIBB,3.0,3.877434463645607,3.877435615982531,1.0,1.0,20.81763505935669
72,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,500,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6615428924560547
73,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,500,MO_SPIBB,1.0,0.06986816550817544,0.2148166297022076,0.1611136095854957,0.16111360958549736,1.4477550983428955
74,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,500,SPIBB,3.0,0.06944389252323094,0.22920001419962172,0.16042900245545777,0.16042900245546055,0.23886990547180176
75,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,500,shield-SPIBB,3.0,0.2972798019841194,0.2972761166875218,1.0,1.0,0.2415151596069336
76,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,1000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6628632545471191
77,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,1000,MO_SPIBB,1.0,0.1469320391266337,0.2736561990787982,0.191811570223081,0.19181177185766174,3.0452253818511963
78,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,1000,SPIBB,3.0,0.09425620885496168,0.23188320862439482,0.17221067538553775,0.1722106753855407,0.5200150012969971
79,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,1000,shield-SPIBB,3.0,0.3557767184307855,0.35579282584174754,1.0,1.0,0.588364839553833
80,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,2500,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6598231792449951
81,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,2500,MO_SPIBB,1.0,0.2843144856725811,0.38827049803006536,0.267297719651509,0.26729824163897153,28.340215921401978
82,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,2500,SPIBB,3.0,0.3047562657423521,0.41431711189907877,0.27965060114382456,0.2796506011438278,1.9441089630126953
83,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,2500,shield-SPIBB,3.0,0.5050121436151865,0.505012815541866,1.0,1.0,2.095366954803467
84,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,5000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6610171794891357
85,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,5000,MO_SPIBB,1.0,0.5823531273376654,0.6662922186343323,0.41059202107178105,0.4105920210717827,44.42143201828003
86,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,5000,SPIBB,3.0,0.594291167028612,0.665356997660586,0.4213429128752018,0.42134291287520587,5.046280860900879
87,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,5000,shield-SPIBB,3.0,0.753591438797456,0.753568448285182,1.0,1.0,5.061407804489136
88,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,10000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6588430404663086
89,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,10000,MO_SPIBB,1.0,1.088519490473752,1.1551006631424252,0.5900802756666917,0.5900806175913798,62.27178692817688
90,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,10000,SPIBB,3.0,0.9859129676900509,1.0481744101540444,0.559317348096934,0.5593173480969362,9.519548892974854
91,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,10000,shield-SPIBB,3.0,1.1714343074163716,1.1714456813793166,1.0,1.0,9.649663925170898
92,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,15000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6608409881591797
93,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,15000,MO_SPIBB,1.0,1.3332372542831912,1.3917970827461075,0.676703603263486,0.6767036032634861,75.00331783294678
94,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,15000,SPIBB,3.0,1.413370106807449,1.474755303002478,0.6468729325194633,0.6468729325194652,12.773961782455444
95,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,15000,shield-SPIBB,3.0,1.581458466988667,1.581470276707964,1.0,1.0,13.041725158691406
96,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,25000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.659858226776123
97,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,25000,MO_SPIBB,1.0,1.5859930899099648,1.6325985629771265,0.7589248608014877,0.7589248817394341,92.62236285209656
98,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,25000,SPIBB,3.0,2.2926305826789637,2.350618252013702,0.7574641188933324,0.7574640977553855,16.605070114135742
99,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,25000,shield-SPIBB,3.0,2.5509578613156267,2.5509567509205335,1.0,1.0,17.22747778892517
100,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,35000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6598780155181885
101,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,35000,MO_SPIBB,1.0,1.7194473234698096,1.7575121281176052,0.8056911853546194,0.80569125813778,104.61305809020996
102,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,35000,SPIBB,3.0,2.973155396783048,3.0238840387241575,0.8216772652140505,0.8216772193712307,18.504040002822876
103,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,35000,shield-SPIBB,3.0,3.278284759604978,3.2782845173959725,1.0,1.0,18.90319323539734
104,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,50000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6675240993499756
105,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,50000,MO_SPIBB,1.0,1.852017405106387,1.8834902434903094,0.8459562828007084,0.8459562828007098,111.92586708068848
106,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,50000,SPIBB,3.0,3.5806494184714897,3.6224376693331943,0.8756901609265116,0.8756900034913819,20.549707651138306
107,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,2,0.5,0.0635243945156682,50000,shield-SPIBB,3.0,3.8644064030828114,3.8643897561360485,1.0,1.0,21.100139141082764
108,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,500,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6648550033569336
109,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,500,MO_SPIBB,1.0,0.0664435043635613,0.212158751812267,0.16092781944405046,0.16092781944405232,1.30098295211792
110,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,500,SPIBB,3.0,0.06685924785286168,0.22525534875366526,0.16080498766730814,0.1608049876673101,0.2450261116027832
111,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,500,shield-SPIBB,3.0,0.2918912684085149,0.29191950297460983,1.0,1.0,0.25968408584594727
112,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,1000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6612961292266846
113,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,1000,MO_SPIBB,1.0,0.07788144871380209,0.2075243956088283,0.1694317464608637,0.16943174646086612,14.589128971099854
114,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,1000,SPIBB,3.0,0.13429674505269928,0.27164320672778935,0.18460740737836312,0.18460740737836312,0.5011699199676514
115,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,1000,shield-SPIBB,3.0,0.34536689694526457,0.34536645354134465,1.0,1.0,0.5701398849487305
116,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,2500,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6590609550476074
117,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,2500,MO_SPIBB,1.0,0.3108755199981839,0.4138520488284439,0.2817021392533863,0.28170213925338916,28.173710107803345
118,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,2500,SPIBB,3.0,0.34448026242519375,0.4494670526405125,0.2887036826739661,0.2887036826739692,2.1234071254730225
119,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,2500,shield-SPIBB,3.0,0.5245748775595616,0.5245632647143231,1.0,1.0,2.1143031120300293
120,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,5000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6583652496337891
121,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,5000,MO_SPIBB,1.0,0.5617250049684099,0.646885718552047,0.40735272186347204,0.4073530391482335,43.945831060409546
122,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,5000,SPIBB,3.0,0.5670190944408438,0.6356314549118885,0.41624720732934656,0.41624742183339525,5.393985986709595
123,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,5000,shield-SPIBB,3.0,0.7219732770993055,0.7219680445957767,1.0,1.0,5.394987106323242
124,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,10000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6626269817352295
125,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,10000,MO_SPIBB,1.0,1.0361727640468033,1.1043369225858304,0.586010173200562,0.5860105990558211,63.29291391372681
126,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,10000,SPIBB,3.0,1.00584865232727,1.0700495778299417,0.5644729800637299,0.5644728379445626,9.855434894561768
127,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,10000,shield-SPIBB,3.0,1.1706601435689454,1.1706684404948,1.0,1.0,9.773952960968018
128,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,15000,shielded_baseline,,0.2867207373055679,0.28665878432281067,1.0,1.0,0.6630411148071289
129,2906597030,0.95,7,7,0.0,0.75,-0.07920523809904122,0.0,3,0.5,0.0635243945156682,15000,MO_SPIBB,1.0,1.3080991975992031,1.3693418968389168,0.6659579366088005,0.6659584026847619,75.59428215026855
