,seed,gamma,width,height,lag_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
40,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,500,SPIBB,3,-1.36634681386189,4.245650291442871
41,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,500,shield-SPIBB,3,-1.3511844045926913,4.176578998565674
42,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,500,DUIPI_bayesian,1,-0.8236215901838098,23.068535804748535
43,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1,-0.6775038137995053,22.65050196647644
44,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,1000,SPIBB,3,-1.3175374425424196,6.414954900741577
45,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,1000,shield-SPIBB,3,-1.2383030646499746,6.234145641326904
46,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1,-0.8266451140353851,36.43066596984863
47,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1,-0.5813651306553249,37.29313802719116
48,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,2500,SPIBB,3,-0.6040412799787803,17.307739973068237
49,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,2500,shield-SPIBB,3,-0.3714800293440096,16.456010103225708
50,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1,-0.07598371939241584,69.70794486999512
51,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1,0.31052059016997635,68.10501003265381
52,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,5000,SPIBB,3,-0.09301159703564495,28.361748933792114
53,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,5000,shield-SPIBB,3,0.11425232813027243,25.42131805419922
54,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1,1.896947360476218,108.6289291381836
55,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,5000,shield-DUIPI_bayesian,1,2.197582121446993,109.28893423080444
56,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,10000,SPIBB,3,0.42324770851187,39.44355034828186
57,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,10000,shield-SPIBB,3,0.5086082990376212,37.48279285430908
58,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,10000,DUIPI_bayesian,1,3.3541313595475497,157.96167612075806
59,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,10000,shield-DUIPI_bayesian,1,3.934739536577951,159.47735404968262
60,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,15000,SPIBB,3,0.9890677268929433,47.3085298538208
61,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,15000,shield-SPIBB,3,1.0255561417034673,45.46130919456482
62,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,15000,DUIPI_bayesian,1,3.9101569408397365,195.51112294197083
63,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,15000,shield-DUIPI_bayesian,1,4.312722175807681,192.20560574531555
64,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,20000,SPIBB,3,1.352121034125742,50.675318002700806
65,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,20000,shield-SPIBB,3,1.4454809448778747,48.830572843551636
66,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,20000,DUIPI_bayesian,1,4.3864570403030125,217.7972822189331
67,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,20000,shield-DUIPI_bayesian,1,4.6653154709981335,217.04441475868225
68,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,25000,SPIBB,3,1.7161255998841414,53.9033567905426
69,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,25000,shield-SPIBB,3,1.8097595082055888,52.169304847717285
70,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,25000,DUIPI_bayesian,1,4.616982580637683,239.18007230758667
71,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,25000,shield-DUIPI_bayesian,1,4.9357489685668146,238.05950832366943
72,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,35000,SPIBB,3,2.4562075076196455,57.18574595451355
73,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,35000,shield-SPIBB,3,2.501414892492271,55.53098678588867
74,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,35000,DUIPI_bayesian,1,4.805145017138717,267.72253370285034
75,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,35000,shield-DUIPI_bayesian,1,5.089678727816787,272.0457389354706
76,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,50000,SPIBB,3,3.1956411850548077,61.5433509349823
77,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,50000,shield-SPIBB,3,3.232553601214064,59.94818425178528
78,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,50000,DUIPI_bayesian,1,4.924739311490965,300.25670409202576
79,37,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,50000,shield-DUIPI_bayesian,1,5.210926255166036,305.2754261493683
80,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,500,SPIBB,3,-1.3731584049640775,4.0458197593688965
81,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,500,shield-SPIBB,3,-1.3695603513816537,4.140424966812134
82,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,500,DUIPI_bayesian,1,-0.9605322971387564,22.16758704185486
83,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1,-0.7055680042041256,21.128411769866943
84,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,1000,SPIBB,3,-1.3181053988000329,5.512267827987671
85,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,1000,shield-SPIBB,3,-1.2424302086410306,5.605183124542236
86,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1,-0.7651689661997272,35.475106716156006
87,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1,-0.5066179326698939,35.447272062301636
88,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,2500,SPIBB,3,-0.6468258494402713,15.997604846954346
89,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,2500,shield-SPIBB,3,-0.4372384342672641,15.484720230102539
90,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1,0.22149772751247654,69.30171203613281
91,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1,0.5060052240569268,70.20731115341187
92,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,5000,SPIBB,3,-0.07488233141756805,28.941073179244995
93,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,5000,shield-SPIBB,3,0.052514008919237846,25.19352102279663
94,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1,1.9650097547381713,107.33675503730774
95,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,5000,shield-DUIPI_bayesian,1,2.199769471365199,107.21543908119202
96,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,10000,SPIBB,3,0.39642398773586573,40.56963896751404
97,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,10000,shield-SPIBB,3,0.48518733962676625,38.18740892410278
98,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,10000,DUIPI_bayesian,1,3.4768237087832583,159.6987361907959
99,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,10000,shield-DUIPI_bayesian,1,3.7832476099985346,159.35116481781006
100,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,15000,SPIBB,3,0.8716440429333412,45.801815032958984
101,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,15000,shield-SPIBB,3,0.9156848409519092,44.89780616760254
102,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,15000,DUIPI_bayesian,1,3.6130507498596174,192.519202709198
103,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,15000,shield-DUIPI_bayesian,1,4.406021045391818,191.7704210281372
104,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,20000,SPIBB,3,1.3690163717795436,50.76110506057739
105,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,20000,shield-SPIBB,3,1.4131131445188967,49.82248592376709
106,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,20000,DUIPI_bayesian,1,4.159212211244128,218.53284192085266
107,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,20000,shield-DUIPI_bayesian,1,4.742159326489305,218.81452703475952
108,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,25000,SPIBB,3,1.7958304354840362,54.016027212142944
109,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,25000,shield-SPIBB,3,1.8365997930341784,52.40276002883911
110,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,25000,DUIPI_bayesian,1,4.491239072163173,239.44987392425537
111,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,25000,shield-DUIPI_bayesian,1,4.9142287927298085,238.71805906295776
112,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,35000,SPIBB,3,2.4389114073136917,57.48404312133789
113,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,35000,shield-SPIBB,3,2.483612030338528,56.44326615333557
114,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,35000,DUIPI_bayesian,1,4.941625645260077,272.6203188896179
115,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,35000,shield-DUIPI_bayesian,1,5.074896946359776,279.05211901664734
116,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,50000,SPIBB,3,3.1521356959663214,60.8363311290741
117,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,50000,shield-SPIBB,3,3.2061372518635753,60.234533071517944
118,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,50000,DUIPI_bayesian,1,5.1467056170728,300.5456521511078
119,37,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,50000,shield-DUIPI_bayesian,1,5.271092152839347,305.3792669773102
120,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,500,SPIBB,3,-1.3579240464708378,4.183432340621948
121,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,500,shield-SPIBB,3,-1.3529552672081082,4.201716899871826
122,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,500,DUIPI_bayesian,1,-0.9635862713763943,22.859556913375854
123,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1,-0.6870940850522221,22.930566787719727
124,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,1000,SPIBB,3,-1.146908846958603,6.135879993438721
125,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,1000,shield-SPIBB,3,-1.1051969399462431,6.165370225906372
126,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1,-1.0416107914698978,36.193763971328735
127,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1,-0.5304980233916254,35.84691667556763
128,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,2500,SPIBB,3,-0.666229042314715,14.354989051818848
129,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,2500,shield-SPIBB,3,-0.5149842980276506,13.357496976852417
130,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1,0.44296435981564075,67.43366408348083
131,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1,0.8024782532837592,67.42907691001892
132,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,5000,SPIBB,3,-0.047167415719950576,27.029224157333374
133,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,5000,shield-SPIBB,3,0.10133362628359298,24.578415155410767
134,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1,1.8504989374745353,104.8508050441742
135,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,5000,shield-DUIPI_bayesian,1,2.3397387680847297,105.47780299186707
136,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,10000,SPIBB,3,0.438628591553453,40.03813886642456
137,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,10000,shield-SPIBB,3,0.5200118386697277,38.437439918518066
138,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,10000,DUIPI_bayesian,1,3.562881741069931,157.70651388168335
139,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,10000,shield-DUIPI_bayesian,1,3.987641083975378,157.8938808441162
140,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,15000,SPIBB,3,0.9276040310197783,48.58447504043579
141,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,15000,shield-SPIBB,3,1.0140410153587334,47.22362279891968
142,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,15000,DUIPI_bayesian,1,4.10254924702204,192.52481389045715
143,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,15000,shield-DUIPI_bayesian,1,4.433916736001208,191.4785180091858
144,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,20000,SPIBB,3,1.3653431258994668,51.684504985809326
145,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,20000,shield-SPIBB,3,1.4400760044130712,49.7521550655365
146,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,20000,DUIPI_bayesian,1,4.4178017284244335,220.9581389427185
147,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,20000,shield-DUIPI_bayesian,1,4.783316580418564,219.3972041606903
148,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,25000,SPIBB,3,1.8394091420488758,53.813360929489136
149,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,25000,shield-SPIBB,3,1.888643030704611,52.565327167510986
150,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,25000,DUIPI_bayesian,1,4.916394697428281,238.55649065971375
151,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,25000,shield-DUIPI_bayesian,1,5.055546624672078,238.06449627876282
152,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,35000,SPIBB,3,2.4649883002893027,56.892584800720215
153,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,35000,shield-SPIBB,3,2.5250550636490208,56.73492503166199
154,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,35000,DUIPI_bayesian,1,5.1286457958405,273.5324490070343
155,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,35000,shield-DUIPI_bayesian,1,5.140165047938622,279.2170407772064
156,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,50000,SPIBB,3,3.1998794137751516,61.14993095397949
157,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,50000,shield-SPIBB,3,3.2434932278208506,60.82650184631348
158,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,50000,DUIPI_bayesian,1,5.2106434107487205,300.0747241973877
159,37,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,50000,shield-DUIPI_bayesian,1,5.276140378591135,298.8593919277191
160,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,500,SPIBB,3,-1.3714876808298473,4.383397102355957
161,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,500,shield-SPIBB,3,-1.3572307794572576,4.349833250045776
162,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,500,DUIPI_bayesian,1,-0.9893519750842137,23.153555870056152
163,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1,-0.7574531796780067,22.97792887687683
164,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,1000,SPIBB,3,-1.1096981993953692,6.8812689781188965
165,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,1000,shield-SPIBB,3,-1.0347141967156874,6.79650092124939
166,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1,-0.7838158289591876,37.79100680351257
167,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1,-0.5350207521919813,37.98650407791138
168,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,2500,SPIBB,3,-0.6256912254828184,15.698890924453735
169,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,2500,shield-SPIBB,3,-0.3175378293652861,14.497773170471191
170,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1,0.2021032339222762,69.39843678474426
171,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1,0.5863995793149194,69.47779726982117
172,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,5000,SPIBB,3,-0.12641869537059244,30.055082082748413
173,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,5000,shield-SPIBB,3,0.09799039260946728,26.057137966156006
174,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1,1.7895830409061124,106.43246579170227
175,37,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,5000,shield-DUIPI_bayesian,1,2.197713260960862,106.38092184066772
