,seed,gamma,width,height,lag_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,SPIBB,3,-1.3730368412066534,4.427351951599121
1,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shield-SPIBB,3,-1.3730408452434506,4.430225372314453
2,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,DUIPI_bayesian,1,-0.8690508344635098,24.194417715072632
3,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1,-0.7493723465498993,24.146829843521118
4,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,SPIBB,3,-1.2568614580483783,7.001321077346802
5,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shield-SPIBB,3,-1.1796623027619435,6.8269360065460205
6,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1,-0.9143328995489869,39.39435410499573
7,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1,-0.48263707759358837,39.69100379943848
8,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,SPIBB,3,-0.5659705479489623,15.490736961364746
9,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shield-SPIBB,3,-0.42587550528892043,14.62383508682251
10,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1,0.16032214598957184,67.0832200050354
11,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1,0.3304429464120517,68.43851208686829
12,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,SPIBB,3,-0.08325754243760444,33.06524586677551
13,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shield-SPIBB,3,0.09945215037776106,28.085758209228516
14,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1,1.5613568330827319,106.05946803092957
15,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shield-DUIPI_bayesian,1,1.968620936604715,106.30663108825684
16,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,SPIBB,3,0.43668230456806717,42.01375913619995
17,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,shield-SPIBB,3,0.5061509343324937,39.79919505119324
