,seed,gamma,nb_states,nb_actions,nb_next_state_transition,iteration,softmax_target_perf_ratio,baseline_target_perf_ratio,threshold,baseline_perf,baseline_success_rate,baseline_avoid_rate,pi_rand_perf,pi_star_perf,pi_star_perf_no_neg,pi_star_succ_rate,pi_star_avoid_rate,pi_star_no_neg_perf,pi_star_no_neg_perf_no_neg,pi_star_no_neg_succ_rate,pi_star_no_neg_avoid_rate,pi_safety_star_perf,pi_safety_star_perf_no_neg,pi_safety_star_succ_rate,pi_safety_star_avoid_rate,nb_trajectories,method,hyperparam,method_perf,method_perf_no_neg,method_succ_rate,method_avoid_rate,run_time
0,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,10,shielded_baseline,,0.03558565095602965,0.03558565095602965,1.0,1.0,0.0032329559326171875
1,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,10,SPIBB,3.0,-0.6188720980086995,0.03055240606620445,0.20151586989426645,0.2015158698942665,0.0026559829711914062
2,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,10,shield-SPIBB,3.0,0.033649776263581635,0.033649776263581635,1.0,1.0,0.002635955810546875
3,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,10,MO_SPIBB,1.0,-0.6571763698236586,0.032375299442966285,0.20266268395041837,0.20266268758169093,2.1534762382507324
4,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,10,shielded_baseline_point,,0.03558565095602965,0.03558565095602965,1.0,1.0,0.0034520626068115234
5,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,10,shield-SPIBB_point,3.0,0.033649776263581635,0.033649776263581635,1.0,1.0,0.0027205944061279297
6,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,20,shielded_baseline,,0.03558565095602965,0.03558565095602965,1.0,1.0,0.0034890174865722656
7,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,20,SPIBB,3.0,-0.6459732247251627,0.032259713865954436,0.20158541962045773,0.20158541962045295,0.004820108413696289
8,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,20,shield-SPIBB,3.0,0.035350750304187564,0.035350750304187564,1.0,1.0,0.0054569244384765625
9,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,20,MO_SPIBB,1.0,-0.6330539007457828,0.03233816948254297,0.20938118794051014,0.2093811879403502,12.054828882217407
10,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,20,shielded_baseline_point,,0.03558565095602965,0.03558565095602965,1.0,1.0,0.0033638477325439453
11,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,20,shield-SPIBB_point,3.0,0.035350750304187564,0.035350750304187564,1.0,1.0,0.005506038665771484
12,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,50,shielded_baseline,,0.03558565095602965,0.03558565095602965,1.0,1.0,0.003427267074584961
13,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,50,SPIBB,3.0,-0.6626550370972107,0.0320432854415288,0.20106935334233839,0.20106935334233655,0.011613845825195312
14,2658956083,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6510765233176447,0.201120117438122,0.20112011743812575,-2.7719649543106826,0.4314027361035838,0.43375955887531104,0.9987824158449174,0.9987824497217255,0.36905046470829833,0.43983204919736774,0.9637155097723348,0.9637154754007148,0.08770291372906906,0.08770291372906906,1.0,1.0,50,shield-SPIBB,3.0,0.03249172594487163,0.03249172594487163,1.0,1.0,0.011447668075561523
