,seed,gamma,nb_states,nb_actions,nb_next_state_transition,iteration,softmax_target_perf_ratio,baseline_target_perf_ratio,threshold,baseline_perf,baseline_success_rate,baseline_avoid_rate,pi_rand_perf,pi_star_perf,pi_star_perf_no_neg,pi_star_succ_rate,pi_star_avoid_rate,pi_star_no_neg_perf,pi_star_no_neg_perf_no_neg,pi_star_no_neg_succ_rate,pi_star_no_neg_avoid_rate,pi_safety_star_perf,pi_safety_star_perf_no_neg,pi_safety_star_succ_rate,pi_safety_star_avoid_rate,nb_trajectories,method,hyperparam,method_perf,method_perf_no_neg,method_succ_rate,method_avoid_rate,run_time
0,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,10,shielded_baseline,,0.03347422776973773,0.03347448538618558,1.0,1.0,0.0032591819763183594
1,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,10,SPIBB,3.0,-0.6306030673649515,0.02720234545339482,0.19156681801245226,0.19156681801245046,0.0029230117797851562
2,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,10,shield-SPIBB,3.0,0.03347422776973771,0.03347448538618559,1.0,1.0,0.0029227733612060547
3,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,10,MO_SPIBB,1.0,-0.6239302538734112,0.028504685923360085,0.20221642358927278,0.20221642382216465,10.825875043869019
4,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,10,shielded_baseline_point,,0.01972035298971519,0.033187712438043616,0.9213018650044247,0.9213018683107315,0.003384828567504883
5,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,10,shield-SPIBB_point,3.0,0.019720352989715185,0.03318771243804363,0.9213018650044247,0.9213018683107297,0.0028798580169677734
6,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,20,shielded_baseline,,0.03347422776973773,0.03347448538618558,1.0,1.0,0.003378152847290039
7,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,20,SPIBB,3.0,-0.6376487775010017,0.028278554107883325,0.19228132173104168,0.19228132173104096,0.0006401538848876953
8,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,20,shield-SPIBB,3.0,0.03531038562291782,0.03531071210856646,1.0,1.0,0.00063323974609375
9,3373625070,0.95,1000,4,4,0,0.75,0.5,0.2,-0.6306046873043031,0.191566818012452,0.19156681801245,-2.6188267834244447,0.38896643866399644,0.3901400124350083,0.999373567209058,0.9993736962835008,0.25814710686727294,0.4031923250973746,0.946987862274497,0.9469878865556829,0.10490913030973381,0.10491146749228279,1.0,1.0,20,MO_SPIBB,1.0,-0.6313195641938225,0.0285828407703862,0.19188178492017785,0.19188178677849765,12.132159948348999
