,seed,gamma,width,height,slip_p,escape_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,SPIBB,3.0,0.7416609178159749,0.01708078384399414
1,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-SPIBB,3.0,0.17447399569258487,0.02727794647216797
2,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,R_min,3.0,1.5658165939505392e-06,0.000942230224609375
3,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-R_min,3.0,1.5658165939505392e-06,0.0009059906005859375
4,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.01,8.222212095602879e-05,0.16414999961853027
5,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.05,8.222694052894671e-05,0.16932320594787598
6,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.1,0.0006367920544622681,1.6379640102386475
7,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.5,0.014420261158248869,1.6551287174224854
8,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,1.0,0.0729934896032171,1.6376638412475586
9,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,2.0,0.17181828202953403,1.6408581733703613
10,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,3.0,0.17855139651553772,0.1459181308746338
11,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.01,8.222212095602879e-05,0.16962814331054688
12,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.05,8.222694052894671e-05,0.16502666473388672
13,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.1,0.0006367920544622681,1.6406350135803223
14,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.5,0.01442023029817511,1.6521401405334473
15,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,1.0,0.08095711560573463,1.6617231369018555
16,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,2.0,0.06739549602251658,1.6746118068695068
17,1835504127,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,3.0,0.06655218310868546,0.16596698760986328
