,seed,gamma,width,height,slip_p,escape_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
31,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,DUIPI_bayesian,2.0,0.8167483857677148,1.713529109954834
32,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,DUIPI_bayesian,3.0,0.3472273010842898,1.666391134262085
33,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,0.01,0.008123603504883888,0.16183209419250488
34,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,0.05,0.008164023869901327,0.16779422760009766
35,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,0.1,0.002634218389329935,0.16209912300109863
36,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,0.5,0.017843243463671887,1.7804830074310303
37,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,1.0,0.08888634089121694,1.6771748065948486
38,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,2.0,0.1966820385171238,1.693120002746582
39,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-DUIPI_bayesian,3.0,0.08116962267912488,1.668975830078125
40,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,RaMDP,0.05,1.9190816681052545,0.039774179458618164
41,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-RaMDP,0.05,1.9190816681052545,0.030653953552246094
42,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,WorstCaseRMDP,,0.9078246924527705,0.08276009559631348
43,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-WorstCaseRMDP,,0.9075173063192018,0.10633492469787598
44,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,SPIBB,3.0,0.945444956220345,0.03009200096130371
45,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-SPIBB,3.0,1.0860266342687286,0.023608922958374023
46,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,R_min,3.0,1.0030593434291357,0.3417050838470459
47,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-R_min,3.0,1.003013592565492,0.3360252380371094
48,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,0.01,0.028928765027750547,0.16282296180725098
49,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,0.05,0.028928765027750547,0.16053199768066406
50,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,0.1,0.10439432434082237,1.6322500705718994
51,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,0.5,0.23857599098185897,1.7053070068359375
52,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,1.0,0.5247716354693278,1.6860549449920654
53,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,2.0,0.9148369486132287,1.7232608795166016
54,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,DUIPI_bayesian,3.0,0.8377985116730818,1.663898229598999
55,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,0.01,0.028928765027750547,0.15965700149536133
56,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,0.05,0.028928765027750547,0.16059589385986328
57,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,0.1,0.10439432434082237,1.6466538906097412
58,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,0.5,0.22828579370047833,1.7157087326049805
59,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,1.0,0.5109098721913409,1.6615698337554932
60,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,2.0,0.29728169287873596,1.6750221252441406
61,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-DUIPI_bayesian,3.0,0.22034365496267277,1.6794521808624268
62,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,RaMDP,0.05,2.8556374458490486,0.030482769012451172
63,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-RaMDP,0.05,2.8556374458490486,0.030266761779785156
64,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,WorstCaseRMDP,,2.1849765168904973,0.09834718704223633
65,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,500,shield-WorstCaseRMDP,,2.1844917829032346,0.8800172805786133
66,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,SPIBB,3.0,2.6134231854849066,0.028465986251831055
67,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-SPIBB,3.0,2.7722096617034846,0.02492809295654297
68,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,R_min,3.0,2.7760339913268552,0.317065954208374
69,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-R_min,3.0,2.766077311097901,0.31720995903015137
70,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,0.01,0.09789807835676805,0.15976500511169434
71,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,0.05,0.09789807835676805,0.15982484817504883
72,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,0.1,0.10227510168415706,1.6320979595184326
73,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,0.5,0.2761640251900254,1.650796890258789
74,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,1.0,2.088710729425794,1.671476125717163
75,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,2.0,1.0270605068899283,1.6576790809631348
76,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,DUIPI_bayesian,3.0,0.8846041345185631,1.724090814590454
77,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,0.01,0.09789807835676805,0.1579761505126953
78,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,0.05,0.09789807835676805,0.16025280952453613
79,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,0.1,0.10227510168415706,1.6876013278961182
80,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,0.5,0.27682898798562317,1.663717269897461
81,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,1.0,2.1119010219078813,1.6784677505493164
82,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,2.0,0.342394812162219,1.664194107055664
83,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-DUIPI_bayesian,3.0,0.238528116613053,1.690255880355835
84,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,RaMDP,0.05,3.0375281382005137,0.027821063995361328
85,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-RaMDP,0.05,3.0375281382005137,0.03429889678955078
86,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,WorstCaseRMDP,,2.911119167119621,0.09562206268310547
87,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,1000,shield-WorstCaseRMDP,,2.8513442665006976,0.1310591697692871
88,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,SPIBB,3.0,3.044504240908432,0.027132034301757812
89,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-SPIBB,3.0,3.081896482394149,0.031230926513671875
90,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,R_min,3.0,3.0816106954881093,0.3137199878692627
91,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-R_min,3.0,3.081610172206216,0.28058815002441406
92,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,0.01,2.6924009215568203,0.16370582580566406
93,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,0.05,2.6924009215568203,0.16475486755371094
94,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,0.1,2.6892318676384086,0.16404414176940918
95,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,0.5,2.687304445996578,1.6350438594818115
96,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,1.0,2.683805078728746,1.7177300453186035
97,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,2.0,2.3844497991256954,1.6675620079040527
98,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,DUIPI_bayesian,3.0,1.9321936841719536,1.6597590446472168
99,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,0.01,2.9474031548954187,0.16824889183044434
100,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,0.05,2.9474031548954187,0.1627180576324463
101,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,0.1,2.942131497464731,0.16445517539978027
102,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,0.5,2.9388722863451937,1.6274077892303467
103,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,1.0,2.9285223031617087,1.7432301044464111
104,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,2.0,2.786320801974756,1.7558560371398926
105,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-DUIPI_bayesian,3.0,2.033971034132632,1.6425831317901611
106,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,RaMDP,0.05,3.1042816174048653,0.030395030975341797
107,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-RaMDP,0.05,3.1042813051944345,0.023581981658935547
108,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,WorstCaseRMDP,,2.732380910736536,2.98724627494812
109,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,2500,shield-WorstCaseRMDP,,2.7324481865358217,0.08982014656066895
110,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,SPIBB,3.0,3.092043284956233,0.03918099403381348
111,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-SPIBB,3.0,3.1220402686633846,0.034483909606933594
112,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,R_min,3.0,3.140158924142206,0.2855491638183594
113,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-R_min,3.0,3.140844173101429,0.2660350799560547
114,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,0.01,2.9748701274210982,0.18055176734924316
115,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,0.05,2.9748701274210982,0.16773009300231934
116,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,0.1,2.9748701274210982,0.16823911666870117
117,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,0.5,2.975185597467563,0.18615484237670898
118,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,1.0,2.704448917325357,1.6453609466552734
119,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,2.0,2.682232787349072,1.7340009212493896
120,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,DUIPI_bayesian,3.0,2.417684203420528,1.6725800037384033
121,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,0.01,2.9748701259892276,0.17385077476501465
122,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,0.05,2.9748701259892276,0.17084431648254395
123,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,0.1,2.9748701259892276,0.17150306701660156
124,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,0.5,2.975185633159541,0.1692211627960205
125,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,1.0,2.974439368333781,1.646488904953003
126,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,2.0,2.9394121475844837,1.720513105392456
127,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-DUIPI_bayesian,3.0,2.5447307312131087,1.6847617626190186
128,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,RaMDP,0.05,3.140158924142206,0.03273200988769531
129,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-RaMDP,0.05,3.140844173101429,0.02760004997253418
130,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,WorstCaseRMDP,,2.9543841804852224,0.1434011459350586
131,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,5000,shield-WorstCaseRMDP,,2.9589444206925246,0.421954870223999
132,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,SPIBB,3.0,3.085328461717754,0.02417588233947754
133,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-SPIBB,3.0,3.0853281402419577,0.02386188507080078
134,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,R_min,3.0,3.085328461717754,0.2908670902252197
135,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-R_min,3.0,3.0853281402419577,0.27272963523864746
136,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,0.01,3.060379680941169,0.175400972366333
137,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,0.05,3.060379680941169,0.17127108573913574
138,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,0.1,3.060379680941169,0.17752289772033691
139,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,0.5,3.0607020131386733,1.673900842666626
140,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,1.0,3.0596154782690967,1.6246747970581055
141,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,2.0,2.710422804159269,1.7417869567871094
142,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,DUIPI_bayesian,3.0,2.6675911798007745,1.626208782196045
143,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,0.01,3.0603771604582577,0.1696617603302002
144,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,0.05,3.0603771604582577,0.1623530387878418
145,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,0.1,3.0603771604582577,0.1704246997833252
146,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,0.5,3.0607014439834117,1.6798081398010254
147,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,1.0,3.0595338845579167,1.6398327350616455
148,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,2.0,3.015089833378029,1.724735975265503
149,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,shield-DUIPI_bayesian,3.0,2.9663025391155236,1.6614539623260498
150,4253695468,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,7500,RaMDP,0.05,3.085328461717754,0.02521204948425293
