,seed,gamma,width,height,slip_p,escape_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,SPIBB,3.0,0.7839064000069832,0.021723031997680664
1,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-SPIBB,3.0,0.3761516055148263,0.01711106300354004
2,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,R_min,3.0,1.3117382378497793,0.16225576400756836
3,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-R_min,3.0,0.43814933875923506,0.18944811820983887
4,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.01,0.0007253925288720222,0.16482901573181152
5,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.05,0.0007300977159986428,0.16346216201782227
6,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.1,0.0007300977159986428,0.16469621658325195
7,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,0.5,0.009262600357274645,1.6616978645324707
8,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,1.0,0.6623314137068347,1.6871232986450195
9,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,2.0,1.0450871765249155,1.6444683074951172
10,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,DUIPI_bayesian,3.0,0.5341221986697252,1.6527798175811768
11,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.01,0.0007253925288720222,0.16399312019348145
12,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.05,0.0007300977159986428,0.1637439727783203
13,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.1,0.0007300977159986428,0.16107487678527832
14,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,0.5,0.017902988528231932,1.6682391166687012
15,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,1.0,0.16802966108608466,1.6775128841400146
16,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,2.0,0.3324840819561408,1.6489770412445068
17,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-DUIPI_bayesian,3.0,0.17294088563932997,1.6591732501983643
18,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,RaMDP,0.05,0.2640938511132677,0.02983403205871582
19,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-RaMDP,0.05,0.17050101794873956,0.02726292610168457
20,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,WorstCaseRMDP,,0.024549634057176386,0.04010128974914551
21,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,100,shield-WorstCaseRMDP,,0.016546294420751985,0.042159080505371094
22,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,SPIBB,3.0,0.7500283350783705,0.025210142135620117
23,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-SPIBB,3.0,0.6240808044415085,0.020556926727294922
24,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,R_min,3.0,1.2708607225304833,0.3703031539916992
25,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,shield-R_min,3.0,0.6743312365307568,0.3486499786376953
26,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,DUIPI_bayesian,0.01,0.002555394049911526,0.15634894371032715
27,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,DUIPI_bayesian,0.05,0.002555394049911526,0.15916681289672852
28,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,DUIPI_bayesian,0.1,0.0024945705031663643,0.1593787670135498
29,3444837047,0.95,10,10,0.1,0.05,0.011323428362818301,3.1557322480196017,0,0.5,0.13862099647676732,250,DUIPI_bayesian,0.5,0.015678697436396712,1.684194803237915
