,seed,gamma,width,height,lag_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,500,SPIBB,3,0.10836664437291922,1.5980889797210693
1,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,500,shield-SPIBB,3,0.11321255070582044,1.6082360744476318
2,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,500,DUIPI_bayesian,1,1.2492022233937656,135.37495708465576
3,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,500,shield-DUIPI_bayesian,1,1.2483371212603096,135.8645339012146
4,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,1000,SPIBB,3,0.38188700177134877,2.659848928451538
5,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,1000,shield-SPIBB,3,0.40207897770853634,2.6189091205596924
6,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,1000,DUIPI_bayesian,1,2.927406674204443,154.91608667373657
7,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,1000,shield-DUIPI_bayesian,1,3.218480392106379,154.34003615379333
8,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,2500,SPIBB,3,0.9744683485513778,3.097060203552246
9,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,2500,shield-SPIBB,3,1.0597714623028758,3.104203939437866
10,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,2500,DUIPI_bayesian,1,3.0967631194011007,176.70082473754883
11,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,2500,shield-DUIPI_bayesian,1,4.388278788293166,177.50122809410095
12,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,5000,SPIBB,3,2.269370367937426,3.6518430709838867
13,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,5000,shield-SPIBB,3,2.324938806113039,3.583008050918579
14,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,5000,DUIPI_bayesian,1,4.378190089075761,195.75354886054993
15,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,5000,shield-DUIPI_bayesian,1,4.37819008907576,190.81758284568787
16,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,10000,SPIBB,3,4.108795453438336,5.1011061668396
17,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,10000,shield-SPIBB,3,4.1087954681867,5.094483137130737
18,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,10000,DUIPI_bayesian,1,4.401266686517655,215.43593788146973
19,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,10000,shield-DUIPI_bayesian,1,4.401266686517654,216.01213479042053
20,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,15000,SPIBB,3,4.300856381389942,5.550752878189087
21,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,15000,shield-SPIBB,3,4.300856381396302,5.553171873092651
22,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,15000,DUIPI_bayesian,1,4.401266686517656,221.82504105567932
23,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,15000,shield-DUIPI_bayesian,1,4.401266686517656,220.83185267448425
24,328,0.95,9,9,0.0,-0.04320113645772413,4.401266686517655,0,0.5,-0.1445678847182908,20000,SPIBB,3,4.396749648311876,6.1070170402526855
