,seed,gamma,width,height,lag_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6605789661407471
1,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,SPIBB,3.0,-1.1205696886725192,1.9035687446594238
2,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shield-SPIBB,3.0,0.2931593208083041,0.26903295516967773
3,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,DUIPI_bayesian,1.0,-0.8690508344635098,28.377098083496094
4,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1.0,0.24041919813117746,28.26240301132202
5,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.658066987991333
6,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,SPIBB,3.0,-1.2216938496197733,3.3673150539398193
7,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shield-SPIBB,3.0,0.3379086889339414,0.6074709892272949
8,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1.0,-0.9143328995489869,44.60021615028381
9,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1.0,0.47157516591354837,44.141377687454224
10,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6656897068023682
11,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,SPIBB,3.0,-0.7573415275368444,8.77565312385559
12,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shield-SPIBB,3.0,0.5250900442581302,2.114025831222534
13,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1.0,0.16032214598957184,75.64391684532166
14,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1.0,1.3333146592223473,75.36682081222534
15,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6603162288665771
16,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,SPIBB,3.0,-0.1481053829911711,10.537622690200806
17,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shield-SPIBB,3.0,0.7178708328289389,4.988848924636841
18,42,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1.0,1.5613568330827319,114.6558940410614
