,seed,gamma,width,height,lag_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6580040454864502
1,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6588830947875977
2,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.661074161529541
3,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6613609790802002
4,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.663790225982666
5,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.6557812690734863
6,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,20000,shielded_baseline,,0.28679274095780494,0.6612648963928223
7,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,25000,shielded_baseline,,0.28679274095780494,0.6660690307617188
8,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,35000,shielded_baseline,,0.28679274095780494,0.6631622314453125
9,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,50000,shielded_baseline,,0.28679274095780494,0.6661350727081299
10,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6546633243560791
11,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6547789573669434
12,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6580727100372314
13,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6612889766693115
14,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.6547579765319824
15,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.6538019180297852
16,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,20000,shielded_baseline,,0.28679274095780494,0.6589360237121582
17,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,25000,shielded_baseline,,0.28679274095780494,0.6659259796142578
18,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,35000,shielded_baseline,,0.28679274095780494,0.6573100090026855
19,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,1,0.5,-1.3790545284254425,50000,shielded_baseline,,0.28679274095780494,0.6607410907745361
20,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.656013011932373
21,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6548202037811279
22,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.655386209487915
23,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6594028472900391
24,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.6604650020599365
25,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.6559839248657227
26,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,20000,shielded_baseline,,0.28679274095780494,0.6694521903991699
27,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,25000,shielded_baseline,,0.28679274095780494,0.6518118381500244
28,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,35000,shielded_baseline,,0.28679274095780494,0.6614327430725098
29,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,2,0.5,-1.3790545284254425,50000,shielded_baseline,,0.28679274095780494,0.665351152420044
30,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6568450927734375
31,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6591510772705078
32,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6574108600616455
33,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6558108329772949
34,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.6564726829528809
35,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.657689094543457
36,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,20000,shielded_baseline,,0.28679274095780494,0.6612002849578857
37,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,25000,shielded_baseline,,0.28679274095780494,0.6569480895996094
38,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,35000,shielded_baseline,,0.28679274095780494,0.6638190746307373
39,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,3,0.5,-1.3790545284254425,50000,shielded_baseline,,0.28679274095780494,0.661890983581543
40,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6595981121063232
41,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6575851440429688
42,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6545720100402832
43,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6566140651702881
44,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.6587710380554199
45,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.6606941223144531
46,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,20000,shielded_baseline,,0.28679274095780494,0.6674349308013916
47,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,25000,shielded_baseline,,0.28679274095780494,0.6564910411834717
48,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,35000,shielded_baseline,,0.28679274095780494,0.6557939052581787
49,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,4,0.5,-1.3790545284254425,50000,shielded_baseline,,0.28679274095780494,0.6646678447723389
50,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6548159122467041
51,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6573078632354736
52,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6581029891967773
53,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6575973033905029
54,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.654667854309082
55,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.6562330722808838
56,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,20000,shielded_baseline,,0.28679274095780494,0.6608791351318359
57,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,25000,shielded_baseline,,0.28679274095780494,0.6531667709350586
58,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,35000,shielded_baseline,,0.28679274095780494,0.6614961624145508
59,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,5,0.5,-1.3790545284254425,50000,shielded_baseline,,0.28679274095780494,0.6670830249786377
60,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,6,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6530392169952393
61,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,6,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6607038974761963
62,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,6,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6601078510284424
63,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,6,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6662440299987793
64,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,6,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.6586651802062988
65,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,6,0.5,-1.3790545284254425,15000,shielded_baseline,,0.28679274095780494,0.6560220718383789
