,seed,gamma,width,height,lag_p,pi_rand_perf,pi_star_perf,iteration,epsilon_baseline,pi_b_perf,nb_trajectories,method,hyperparam,method_perf,run_time
0,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shielded_baseline,,0.28679274095780494,0.6623339653015137
1,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,SPIBB,3.0,-1.3440179432537036,1.8514630794525146
2,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shield-SPIBB,3.0,0.30192211633585836,0.24818086624145508
3,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,DUIPI_bayesian,1.0,-0.977866221972496,27.789077043533325
4,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,500,shield-DUIPI_bayesian,1.0,0.3191963372123207,27.369096994400024
5,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shielded_baseline,,0.28679274095780494,0.6617248058319092
6,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,SPIBB,3.0,-1.2102059482429768,3.346526861190796
7,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shield-SPIBB,3.0,0.3588453089576209,0.5787250995635986
8,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,DUIPI_bayesian,1.0,-0.8855349127941987,45.06661510467529
9,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,1000,shield-DUIPI_bayesian,1.0,0.5514565217608346,44.55325102806091
10,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shielded_baseline,,0.28679274095780494,0.6595902442932129
11,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,SPIBB,3.0,-0.7524771351346223,7.332978248596191
12,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shield-SPIBB,3.0,0.5398617624372324,2.166919231414795
13,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,DUIPI_bayesian,1.0,0.30146849895609457,77.07168412208557
14,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,2500,shield-DUIPI_bayesian,1.0,1.7007802006055988,76.66846084594727
15,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shielded_baseline,,0.28679274095780494,0.6714890003204346
16,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,SPIBB,3.0,-0.376105884591725,10.739656925201416
17,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shield-SPIBB,3.0,0.7213374625258031,5.259683132171631
18,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,DUIPI_bayesian,1.0,1.6176099598072797,116.64662289619446
19,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,5000,shield-DUIPI_bayesian,1.0,2.9241789936545475,114.96125316619873
20,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,shielded_baseline,,0.28679274095780494,0.654231071472168
21,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,SPIBB,3.0,0.45650983069811946,16.30181312561035
22,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,shield-SPIBB,3.0,1.1562120619187892,9.766651153564453
23,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,DUIPI_bayesian,1.0,3.0875921106467703,167.63732385635376
24,1234,0.95,7,7,0.0,-0.7919324544909165,0.0,0,0.5,-1.3790545284254425,10000,shield-DUIPI_bayesian,1.0,3.8936453449753614,166.61820316314697
