,seed,gamma,nb_states,nb_actions,nb_next_state_transition,iteration,softmax_target_perf_ratio,baseline_target_perf_ratio,threshold,baseline_perf,baseline_success_rate,baseline_avoid_rate,pi_rand_perf,pi_star_perf,pi_star_perf_no_neg,pi_star_succ_rate,pi_star_avoid_rate,pi_star_no_neg_perf,pi_star_no_neg_perf_no_neg,pi_star_no_neg_succ_rate,pi_star_no_neg_avoid_rate,pi_safety_star_perf,pi_safety_star_perf_no_neg,pi_safety_star_succ_rate,pi_safety_star_avoid_rate,nb_trajectories,method,hyperparam,method_perf,method_perf_no_neg,method_succ_rate,method_avoid_rate,run_time
0,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,10,shielded_baseline,,0.0477979014919718,0.04779819994994332,1.0,1.0,0.0031430721282958984
1,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,10,SPIBB,3.0,-0.5737627041396662,0.04055655355910492,0.2672440314594588,0.2672440314594581,0.002611398696899414
2,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,10,shield-SPIBB,3.0,0.04466679747834721,0.0446661335738846,1.0,1.0,0.00257110595703125
3,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,10,MO_SPIBB,1.0,-0.5548734615190261,0.04558036010679137,0.2746904800173481,0.2746904774153306,2.670797109603882
4,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,10,shielded_baseline_point,,0.03323321977552433,0.046379244535877655,0.9419690094472011,0.9419690094472105,0.0034012794494628906
5,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,10,shield-SPIBB_point,3.0,0.02999155975891339,0.043232445933915196,0.9415989259866061,0.9415989259866046,0.0027441978454589844
6,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,20,shielded_baseline,,0.04779718281703509,0.047798199828930785,1.0,1.0,0.0033991336822509766
7,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,20,SPIBB,3.0,-0.5674552011366041,0.04642913065689199,0.2726567540769319,0.27265675407693146,0.0050449371337890625
8,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,20,shield-SPIBB,3.0,0.05083111928367699,0.05083279063382839,1.0,1.0,0.005112171173095703
9,1617782296,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5705563995952051,0.2699963714698042,0.2699963714698037,-2.36331353584309,0.4475405171269352,0.4485301728822955,0.9994674774957873,0.9994674700984307,0.33121853567083576,0.46156444011912273,0.9386271945278003,0.9386271204907295,0.10630738648527391,0.10630937506770242,1.0,1.0,20,MO_SPIBB,1.0,-0.5555475748335111,0.0457711576191062,0.2734737104742834,0.2734737141601681,10.34205675125122
