,seed,gamma,nb_states,nb_actions,nb_next_state_transition,iteration,softmax_target_perf_ratio,baseline_target_perf_ratio,threshold,baseline_perf,baseline_success_rate,baseline_avoid_rate,pi_rand_perf,pi_star_perf,pi_star_perf_no_neg,pi_star_succ_rate,pi_star_avoid_rate,pi_star_no_neg_perf,pi_star_no_neg_perf_no_neg,pi_star_no_neg_succ_rate,pi_star_no_neg_avoid_rate,pi_safety_star_perf,pi_safety_star_perf_no_neg,pi_safety_star_succ_rate,pi_safety_star_avoid_rate,nb_trajectories,method,hyperparam,method_perf,method_perf_no_neg,method_succ_rate,method_avoid_rate,run_time
0,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,10,shielded_baseline,,0.016119851154063558,0.01612203415763173,1.0,1.0,0.003354787826538086
1,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,10,SPIBB,3.0,-0.5674197436534105,0.012484611868668895,0.0988599937946271,0.09885999379463206,0.0037391185760498047
2,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,10,shield-SPIBB,3.0,0.014797073757188901,0.014798930619266565,1.0,1.0,0.0008609294891357422
3,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,10,MO_SPIBB,1.0,-0.5648025030191755,0.01245222488686402,0.09918521257217554,0.09918521267573888,4.972592830657959
4,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,10,shielded_baseline_point,,-0.0037631996503223334,0.01564779471866949,0.770716661241404,0.7707166612413885,0.0034651756286621094
5,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,10,shield-SPIBB_point,3.0,-0.0055716462322140305,0.014333771692000584,0.7699432624510213,0.7699432624510282,0.0008559226989746094
6,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,20,shielded_baseline,,0.016119279065505903,0.016122034083359063,1.0,1.0,0.003464937210083008
7,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,20,SPIBB,3.0,-0.5661444148895138,0.011549133386140187,0.09789882866351536,0.09789882866352517,0.005579948425292969
8,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,20,shield-SPIBB,3.0,0.01827834805985833,0.01828213860952506,1.0,1.0,0.001271963119506836
9,3722138064,0.95,1000,4,4,0,0.75,0.5,0.2,-0.5760837462059384,0.0996492792469319,0.09964927924693434,-2.4306538388491425,0.2793227137466742,0.28366776517215964,0.9986228361649605,0.9986228516709761,0.12690201698822087,0.3011779964608906,0.890511845123936,0.890511845123936,0.10444143780307907,0.1044421911126604,1.0,1.0,20,MO_SPIBB,1.0,-0.5633918411676152,0.01366983257021129,0.1014949500894456,0.10149495122076013,6.7708799839019775
